STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uganda,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,1113779.4758992798,1148921.4420370976,1114722.379472109,1048019.4519572135,1021913.613371556,1029998.356605201,1080191.6355458428,1112426.3461146627,1146748.8844129252,1171371.9618211181,1170842.085656282,1225272.2569383713,1260707.7859092643,1368096.0129668207,1452439.4499224033,1482896.584267804,1510053.2069782445,1579652.098884646,1578852.6168378114,1610662.3545867165,1697322.2797515516,1751010.969134784,1814943.489581751,1874058.7317178606,2016273.131457269,2122538.3017074247,2240434.773521407,2323463.5295223375,2383248.2125635543,2531746.2623307416,2553649.6972196936,2570418.7349920236,2623099.0709328414,2675673.8306858735,2711994.313690155,2700973.017957265,2775330.908456997,2855526.506886558,2843421.282294466,2850759.4581856653,2893214.987830228,2963450.5185781475,3057538.2711322415
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Kiribati,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,2022.4985024633977,1937.7042727718406,2130.855841226555,2532.1082785175754,3655.4837963189857,3865.4971657614574,2845.9848341758293,2732.4577138680706,2780.0002701515937,2445.356055756864,2380.3520092489694,2486.5158143360054,2419.9472131832135,2148.110696952609,2407.365745689566,2048.7999131485803,1952.3908836918556,1930.1554099447749,2299.797973861257,2081.952041418281,1904.5409546224705,1761.3812248746185,2147.56765111217,2112.6812191626186,2124.0999237700103,2149.9692247088656,2112.7252702032124,2098.880530500196,2153.474905728662,2034.2951587356242,2135.021949375374,2028.4751203852327,2014.8064250411862,1942.8234669498274,1892.6075870323152,1878.9360942520527,1948.0958237099694,1967.26985930948,1869.1072902074418,1839.5164698920792,1823.7488960847807,1850.2001861776641,1929.0397563321578,2049.803229150196,2048.923920018036,2250.682911648658,2376.381376728751,2428.6389321104225,2475.9030382692163,2518.822173973701,2438.9776961377092,2598.8479783373114,2673.9458833889657,2702.173375419973,2802.456176868523
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The",GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,19923.362143448678,19382.57169613861,20651.990754519262,20566.510623429647,21221.256213926597,20606.39008283462,20061.76897023606,21280.66524822943,21877.88904996732,23870.620024686028,24853.528773293143,24908.075618254177,25634.544149853922,24462.47472748597,25117.553336330897,25066.69577270421,24010.045099398892,25659.014688021143,25565.23671955147,24376.105907269284,24375.89167791736,23979.794655946625,24044.414056444297,24424.826822773757,24254.70635804061,23979.224771105106,23802.165711402587,23636.38469662099,22923.24804070318,22447.04246495923,22292.07690120715,22729.798362672336,22874.450012963087,23671.54796052209,24298.894771710773,25021.645459464846,23567.167483562775,24516.987711165806,25538.01334968223,24253.422029625017,23440.394688898283,23462.976519078886,24216.57824729406,25091.374740705196,25812.37777881586,23030.510478963435,23534.063141490307,23511.32539856071,22530.295103597644,22812.233016517206,22652.317462930794,23152.497727553156,24233.227219840377,25141.605612729178,24698.312062528097,25388.14725098117,26168.531673032503,27086.321439861447,27946.231574213838
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Singapore,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4965.804178814383,5193.256578947368,5432.979088104216,5829.24791086351,5505.430060816681,5794.212729874397,6227.305624483044,6853.205906148867,7647.216699801193,8575.128518971847,9619.924155474047,10617.58720242321,11810.583534658985,12821.021431828545,13380.796483989596,13712.808273667462,14535.429294030437,15317.722444415775,16310.50305914344,17644.724145164673,19184.157054116808,20261.209277351267,20768.451210028772,22254.174746490287,23757.48521074979,23577.307684294745,23916.49438258152,26103.462281276163,28315.86152036395,30290.002971782396,31995.88990565555,33178.26035227776,34334.09746129165,37312.68509668562,40172.76154063938,41767.04480003723,43099.824992698945,45142.72512551244,42678.841203672935,44760.24212858541,47967.755798511724,46191.190359041975,47567.331984338896,50469.54597837187,54795.8990693754,57465.60637935262,60711.46110354402,63487.78788471165,61319.36712763328,59573.74458479104,67025.53926423534,69722.2325109073,71050.0660996074,73276.76035651458,75178.0894246218,76502.97145330752,78346.85711422091,81781.87975488632,84208.50923159976,84339.36715765164,81375.48460579122,93118.63100217363,93788.91904271439,90968.54020381071,93085.04752470655
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Czechia,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337104.3458779844,298666.0025272157,296849.47519280465,296724.6407621404,305246.9983559436,324436.51762961556,338354.4795511806,336701.07649058424,335695.23855411104,340670.2347173143,355328.38754866744,367070.66584251815,373345.62724651257,385779.55381195876,403928.43024698884,429085.03747252043,456266.8566609418,478510.0790109321,486954.38814560365,460955.0460669234,472090.9340001012,479465.87338063476,475105.52256563137,474749.3692383077,484897.74256373686,507943.1093643607,520052.74867380655,545506.9914987468,559073.6832836497,576733.4122323454,544811.6809925875,577124.8414680996,584304.8212173067,574255.6039455665,579151.7454150508
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Congo, Dem. Rep.",GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,376626.771687527,327235.69345629914,386413.9857042078,395925.03024113685,376063.77003326616,369517.50927886605,383461.8670261225,368765.092048773,373624.42716287693,396827.18318143155,384709.0196641141,396812.7288593843,387022.49003851175,407461.8840954381,409136.1745760845,378584.8538235686,349336.54030697426,343204.532550959,314933.4822921339,305363.83295699675,302435.791213469,300658.9846603098,290436.15225380025,285345.27967481205,291257.8360840634,283076.36229725386,287238.8880040344,285768.9466381668,278062.47834045836,266000.1530793829,240417.6256592436,212963.14019097993,184270.63808815743,153852.8738732986,141017.73874938642,136230.45273857925,132269.34571282746,122849.6034494879,117615.12787314579,108874.37283375651,98150.61822565673,93093.75952387015,92953.24558543484,95312.6313684855,98783.1565110242,101672.10104464217,103622.20868323873,109109.75661224175,113704.41508414947,110867.0068188234,115811.34595581952,120584.31706273052,126734.68731759682,134285.66263525392,139287.77647358002,143333.86165014456,138892.0644431995,139583.92227643667,143185.12178730627,139488.41380379247,136114.45432575172,140250.577933608,148446.56180835355,155947.16910661207,160221.22685104582
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Côte d’Ivoire,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,883960.4972798289,936950.5300971011,913262.9433256363,1006154.2083154895,1138544.7585981311,1061316.3195739577,1139272.5760088915,1146416.085045369,1241071.2449105924,1306518.4786048206,1383619.0344497259,1450328.9241758964,1445557.600365229,1463264.7795194266,1458412.832123659,1508356.6695792703,1635213.3516521351,1691550.5335327338,1806707.6565835385,1779937.8526440577,1523503.2392563468,1514936.178709384,1458107.5615047077,1346110.4052910337,1258477.994959026,1264046.1491742977,1255186.5400328343,1203482.8944452251,1171420.2217807614,1160206.6654715352,1103247.4798966807,1060705.1015187006,1016714.214211636,975186.1734218475,945165.6428015536,973777.5577031234,1009184.4750967342,1064850.090015872,1069160.7676644213,1046956.3423653726,1015674.4165942897,967561.2128183902,917134.4448023511,852283.6996724067,858359.8506251593,846457.4174557907,850029.1259437844,839623.4204056782,859992.6866324518,871397.7822014244,910778.927133126,843342.5811504655,888847.9633467789,965050.8929595203,1030208.2172199697,1072882.8358579632,1116963.1240114963,1166350.9027181456,1190300.154375666,1237465.1715962635,1214990.1977693655,1269021.9294800737,1316686.6576978676,1368880.6130075115,1416352.2025237496
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Belize,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3118.9727874022647,3190.7089456596036,3262.8368734511982,3332.1985532501217,3398.9744102044233,3461.890833532362,3518.4484458695533,3579.651170105687,3728.084044528519,3808.010945442223,3901.968584349324,3988.1220308619354,4329.675526965895,4497.580015026296,5038.121987752077,5130.991172432835,5024.733025792831,5241.3793519615565,5541.298234484151,5833.154724092661,6386.924211716369,6297.6355302246175,6135.773658127278,5859.9973128083075,5835.895128839569,5759.60340911866,5886.460484381155,6373.950904060979,6844.3886288389085,7565.31012188245,8240.822784979135,9016.262831479897,9954.737856248985,10353.297041590133,10133.12606417977,9954.806853918275,9769.846417193665,9849.36443990692,9881.654994160046,10446.949913970282,11348.820800750833,11551.894483833174,11812.71283431442,12572.798544241414,12790.411427814257,12698.335901276583,12895.637735429591,12956.235055724417,12399.438824290892,12018.16681274671,11898.078034005215,11626.54186704471,11827.921677920183,12049.013983086817,12256.24106178154,12332.639693769592,12047.279033739598,11557.161805135021,11436.916465470536,11750.582511941819,10031.999273307882,11700.999377760241,12548.926459962307,12354.824789713603,12604.896756435339
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Puerto Rico,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6582.37536259542,6923.387922017634,7344.7729020920515,7807.449952286457,8196.610867925887,8813.296037008482,9362.35001323812,9867.258375370511,10314.526556837101,11188.709649982304,11977.281979764533,12535.877914987745,13172.545512370903,13708.921467243485,13818.395511991124,13477.13240748163,14084.004595818327,14705.486984449719,15520.196368912972,16542.94709806041,17041.01423955084,17042.334341592672,16598.390294536643,16044.755448428908,16828.020284134574,17180.69795262067,17863.640407807005,18716.90325203016,19636.18641623905,20301.843555688672,19550.328565450945,19859.854805157618,20632.66461674406,21409.883952330758,22099.855860279833,22892.724395706555,23161.096423695617,24066.681119212222,25252.17861146793,26480.272183671874,27271.1721104654,28930.909056152577,29158.428757897127,29155.750863478297,31700.005983990082,31114.994941594123,30806.63599997267,30627.249758458576,30239.33009046321,29811.07739525881,29814.980218635428,29957.444474888613,30231.56904654272,30384.62334503764,30411.599163964915,30516.832726714183,30605.05132696171,30328.479490518017,30064.75845491371,30457.405794244754,29371.676534850485,29655.43071390632,30936.04402545606,31321.32173374551,32321.43776954667
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Iraq,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1098703.8736970334,1150919.3342032507,1168285.585548178,1157226.7768878373,1284958.9794327961,1375972.217512381,1396096.369311207,1229867.1388322345,1420309.3568865813,1416743.9699532697,1430578.3047376892,1456278.5998237315,1459640.9422218576,1472509.4167859298,1652843.7343394884,1798753.5042446926,2039833.938133309,2010591.44142741,2275603.311526865,2663416.228703062,3219639.678147736,3101616.0416183523,3119114.2669264507,2631965.4613873675,2513249.713952957,2489197.209096569,2541567.8438446894,2702919.528813909,2640430.713812833,2490952.319359716,3882720.671835402,1381332.9341401285,1778138.2472612604,2208100.946597334,2186338.1481262455,2159138.9400821864,2321788.6717518424,2729175.9742535744,3570456.4113175967,4064561.203708142,4594180.078034541,4531769.266730799,4030634.002752921,2477299.4724142854,3693005.7635326404,3645220.2042224985,3822615.7622617567,3925660.6151247444,4163693.597287995,4148712.265129862,4273972.11551637,4436999.33808901,4831029.457811747,4959759.354836826,4896063.420855217,4888541.978968085,5431092.682546675,5214638.282855484,5228601.131327308,5392802.183031334,4639560.797932312,4604882.108016419,4858656.148864578,4775079.859927827,4602455.04024965
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Germany,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12345.611790146097,12777.532442961869,13251.248335824906,13488.245033102408,14268.44817267102,14889.132885098732,15180.620650327906,15061.465698318221,15844.645210617304,16885.5850213279,17688.340570681154,18209.02344471166,18901.417186349023,19742.155476898402,19910.113894673515,19811.273264711035,20881.124054485143,21628.968372417057,22299.073103943538,23214.30094967959,23492.569362865917,23580.958397473867,23510.201897873252,23942.562540924682,24703.693544271908,25335.338219578476,25902.985348666854,26225.865969543647,27092.07058773938,27930.889862454685,29146.341378974732,30412.81404420052,30790.205862483803,30290.821805309337,30969.823331878,31343.661346669498,31577.42839022643,32115.951417722616,32784.01217738157,33460.536651517585,34376.44861106307,34880.16935048818,34742.092942779476,34538.90167874215,34947.85997329496,35277.342309977634,36682.75900839671,37793.06956674837,38201.20295315203,36174.66098970814,37728.106814476894,39878.33843577394,39988.04015968851,40037.37959433747,40740.07828851912,41060.58262106137,41635.589641406346,42640.85709278447,42995.7196471532,43318.30209639175,41494.5148903022,43098.70412400931,43888.106194857515,43449.256166665466,43115.100732138344
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Andorra,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,38224.61380587676,37268.77329540155,37646.16570109335,37986.963707539864,37653.89927286644,35618.4470528931,34716.44313086017,33794.931954850945,32573.5749198106,31094.8259196642,30470.64051757867,29294.737254163414,28439.486559694564,27657.895747565635,27014.068081281195,26662.30847689675,26380.590873310884,26722.67042998342,27082.065505099563,27714.084116949824,27680.961461680323,26346.969135475672,25031.177740863786,23570.200088506765,23631.44462328979,24549.043997997247,25661.601337834458,27678.77743431221,28265.11578110183,29276.85283822858,30321.382355180027,32700.14578144931,33850.63001834421,35215.72690901764,35601.47998654558,36022.6553519071,36728.27794182321,36254.625841200825,33575.66321336607,31646.24260919321,32244.318885832527,33453.32527673142,32181.846578337714,31717.158283905632,33153.911875991704,34357.6634245019,35628.76657292085,34985.29072841397,34879.593411564354,34972.14739650077,30697.208581028688,32823.61798785156,35358.007653221255,35755.169684377164,36472.698869877226
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Iceland,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2207167.2070068573,2162966.3159957435,2299791.10225894,2491492.6995022916,2689459.8677298594,2836123.980565933,3032512.0728431256,2946369.789605209,2746547.3725107503,2786168.754121528,2978309.8543323646,3340180.3996157167,3494979.601887758,3676939.128755587,3834525.400889368,3810259.73144202,3997440.550705415,4317842.735990695,4542043.89877291,4716437.783241412,4935000.692563273,5087123.776299538,5127731.347814932,4951430.476375344,5101332.243613028,5227969.399971003,5515239.024590838,5921335.452434119,5824086.529991191,5767272.538876497,5789514.92783311,5710001.346020319,5448452.939396377,5464171.83429709,5612503.362516493,5588647.6213977,5808559.639441312,5999733.063350152,6351957.328487449,6520232.023822828,6747045.884674882,6913679.069228826,6889401.220076307,6997945.147329555,7465539.650910386,7864835.505873947,8118078.605710674,8607159.850561358,8592175.518408136,7850346.277382347,7686979.67243217,7769290.727052731,7818425.179909951,8023398.317910577,8086486.578534207,8304255.390475039,8699029.704357574,8793499.900990099,8960137.281307323,8865027.6622948,8142628.464538029,8425209.049178567,8940771.533207854,9315204.349393124,9204663.873264581
